Acc X,Acc Y,Acc Z,gyro_x,gyro_y,gyro_z,label
0.11891389,-0.10130978,0.67468005,-0.10484484,-0.002585997,-0.047993656,1
0.2247378,0.46962166,1.4508148,-0.086518876,-0.017857626,-0.027835103,1
-0.69103205,0.7040405,0.4744935,-0.005884669,4.68E-04,0.011871137,1
-0.576909,0.94452,2.917647,0.10407108,0.0713287,-0.104193255,1
-0.6696574,0.009167671,-0.47643268,0.09368637,0.006576982,-0.029667698,1
0.4914097,0.44635487,0.04522288,0.087577716,0.01573996,0.01920152,1
0.85441303,-0.48198223,1.7131395,-9.98E-04,0.003522656,-0.040052406,1
0.14698702,-0.06943607,0.029401302,-0.012604185,0.0132965,-0.012563471,1
0.32049847,-0.5113983,1.4399829,-0.042536583,-0.017857626,-0.040663272,1
0.25962967,-0.45025826,-0.12554425,-0.03154101,-0.042292237,-3.46E-04,1
0.8825326,-0.2737608,-0.34712338,-0.026043221,-0.06733771,0.07845545,1
0.5033385,-0.008577347,1.8093543,0.00205658,-0.0587856,0.017368924,1
0.43527722,0.5284014,-0.6950349,-0.0932384,-0.012970706,-0.016839528,1
-0.5569589,0.61866474,0.5757655,-0.05169956,-0.07405723,0.013703734,1
-0.8317102,0.39473152,0.029349238,-0.059029948,-0.027020607,0.05279911,1
-0.86251694,1.0656395,1.2487183,0.08818858,0.05422447,-0.054713175,1
-0.76689255,0.10472584,-0.36350814,0.061921373,-0.012970706,-0.03333289,1
-0.18859044,0.45668507,0.43484342,0.003889175,0.01451823,-0.006454818,1
0.015837848,0.7772131,0.77348316,0.024658594,-0.014803303,-0.06998481,1
-0.32114467,-0.58288574,0.41779023,0.03198898,-0.009305514,-0.056545768,1
-0.40382844,-0.7371712,0.2718787,-0.022378031,-0.019079357,-9.57E-04,1
-0.22209364,0.12859821,0.20494902,-0.025432356,-0.01113811,-0.027224237,1
0.23632115,-0.15351963,0.5458106,-0.008938995,-0.009916379,-0.02172645,1
0.34203863,0.039334297,-0.30069315,0.002667445,-0.006251188,-0.015617799,1
-0.35713542,0.35938072,-0.55075514,-0.07430157,-0.064283386,0.01797979,1
-0.18137819,0.26878834,0.7159549,-0.044980045,-0.052066084,0.043025266,1
-0.44584692,0.52346325,-0.6135193,-0.014436782,-0.006251188,0.016758058,1
0.028657138,0.2557087,-1.3277034,-0.026043221,0.008409577,-0.049215388,1
0.21439722,0.8465519,0.28731328,-0.007717264,0.043228894,-0.041885003,1
0.60859054,0.37808895,0.12314662,-0.011993322,0.038341973,-0.057156634,1
0.73994166,0.3827505,-1.3161561,0.021604268,-0.022133686,-0.030278563,1
-0.088272095,-0.18547058,-1.7994704,0.043595415,-0.001975131,-0.07670432,1
-0.11579704,0.6273985,1.0894513,0.008776098,-0.015414166,-0.003400493,1
0.41834012,0.8480749,0.84844977,-0.033373605,-0.045346566,0.027142767,1
0.71975267,1.0936174,1.8931098,-0.03948226,0.010242173,0.018590655,1
-0.3045469,0.09206772,-1.0989003,0.10468195,0.057889663,-0.044939328,1
-0.09473783,-0.04079342,-0.4445629,-0.010160725,0.011463904,-0.06815221,1
-0.79727924,0.001485825,-0.021053076,0.027712919,0.044450626,-0.07853692,1
-0.2189483,-0.084067345,-0.09166372,-0.03948226,0.04689409,-0.035165485,1
-0.40075982,-0.024395943,0.001074195,-0.037038796,0.029789861,-0.006454818,1
-0.36669183,0.4720478,0.5555698,-0.07246898,0.009020443,0.031418826,1
0.053744197,-0.31707287,-0.8023083,-0.07002552,0.042007167,0.014925465,1
0.46709487,0.22592163,0.69380385,-0.12622511,0.018183421,0.007595081,1
0.48832893,-0.023727417,0.5404702,-0.109731756,-0.016025033,0.034473155,1
0.16589636,0.115828514,0.04814768,-0.02909755,0.06827437,-0.004622225,1
0.9528473,-0.56308365,0.01303792,-0.038260527,0.045672357,-0.009509146,1
0.44644415,-0.5850601,0.5150204,0.010608693,-0.03190753,0.0424144,1
-0.13548785,-0.35825157,1.6390297,-0.023599762,0.02856813,0.056464303,1
1.5996077,0.022265434,0.5565304,-0.10728829,0.010242173,0.028364498,1
1.2086537,0.0708704,0.58075213,-0.07857763,0.064609185,-0.004011359,1
1.2838879,-0.024349213,1.2663714,-0.10362311,0.064609185,-0.008287415,1
-1.0566797,-0.87005806,0.3889979,-0.007717264,0.099428505,-0.018672124,1
0.7622471,-0.4265356,0.5768043,-0.05475389,0.007798713,0.054631706,1
-0.81232846,-0.22574997,-0.48317325,-0.032151874,-0.018468492,0.04119267,1
-0.7422181,0.96027565,-0.6732869,0.027712919,0.01573996,0.04119267,1
-1.1125298,0.30738926,-2.8939152,-0.010160725,-0.05267695,0.028975364,1
-0.79340196,0.7143316,-1.1949575,-0.059029948,-0.05145522,0.05279911,1
-0.20511612,-0.18400383,-0.2981763,-0.1195056,-0.086274534,0.09006189,1
-0.9830873,2.197816,-1.0003148,-0.18303558,-0.050233487,0.057686035,1
-1.0567248,0.8468342,0.17238235,-0.19403116,-0.01113811,0.07723372,1
-0.13131511,0.8473282,-0.7334149,-0.011382456,0.0554462,-0.013785202,1
1.0318434,0.57090664,-1.4937383,0.04420628,0.035898514,-0.037608948,1
-0.20584166,-0.24055672,1.2037542,-0.03642793,0.007798713,-0.032722026,1
0.14366072,0.47636795,-0.029256344,-0.00832813,0.01696169,-0.06265442,1
0.006685972,0.28393173,0.18836582,-0.10667743,-0.042292237,0.004540756,1
0.2737431,-0.108338356,-0.11780715,-0.028486684,-0.018468492,-0.008898281,1
-0.11981404,0.42676735,-0.60957134,-0.010160725,-7.53E-04,-0.053491443,1
0.5219702,0.12703323,-0.15801892,0.012441289,-0.039237913,0.001486428,1
-0.10228455,0.21942234,0.23870064,0.015495615,-0.059396464,0.06012949,1
-0.37981224,-0.41622925,0.19191088,-9.98E-04,0.034676783,0.04546873,1
-0.67736506,0.36032486,0.8496984,-0.008938995,0.037120245,-0.004622225,1
-2.4163642,0.28761387,0.38668913,-0.024210628,0.17395405,-0.11030191,1
-1.5654783,0.5740757,1.4083686,-0.037038796,0.07988081,-0.006454818,1
1.2529742,-0.002295494,-0.9722308,0.04420628,0.025513805,-9.57E-04,1
0.666276,-0.39112186,-1.278555,0.11567752,-0.003196862,0.03508402,1
0.6100172,-0.7551718,0.12632097,0.070473485,0.03528765,-0.051658846,1
-0.67234737,0.12954807,-0.21662493,0.002667445,0.03650938,-0.026002508,1
-0.15238917,0.2422409,1.6060776,-0.040093124,-0.006862054,0.014925465,1
-0.16443953,0.94568443,1.3853533,-0.038871393,-0.019690223,0.01797979,1
-0.9263953,1.3756886,-0.4574392,0.058256183,-0.033740126,-0.006454818,1
-1.4167306,0.24293327,-1.6349976,-0.0773559,-0.025798876,0.010649409,1
-0.92281926,0.50176144,1.662548,0.020993402,0.013907365,-0.03333289,1
-0.5005831,-0.10494137,0.7779079,-0.004662938,-0.035572723,-0.02050472,1
-1.1996194,-0.051351547,-0.3707528,-0.06941465,0.013907365,-0.021115584,1
-0.43293062,0.090940475,1.3418527,-0.005273803,0.007187847,-0.016228663,1
0.10821195,0.14554405,0.73008966,-0.07002552,-0.028853204,-0.011952605,1
-0.53693503,0.50803185,-0.86716294,-0.016269378,-0.04595743,0.033251423,1
-0.79282206,0.6040478,1.452502,0.11934271,0.004133521,-0.03455462,1
-0.94716775,0.22985077,-1.9058318,-0.03948226,0.025513805,-0.030278563,1
-0.36192727,0.34388638,-1.2272824,-0.01077159,0.012074769,-0.010730878,1
0.009382166,0.011499405,-0.5857073,0.0509258,-0.035572723,0.011871137,1
-0.005980752,0.18582916,0.88270533,0.050314933,-0.034961857,0.026531901,1
-0.27031973,-0.25748825,0.5635171,-0.07857763,-0.039237913,0.017368924,1
0.29311538,-0.49500751,0.27173162,-0.06513859,-0.033740126,-0.017450394,1
0.4017603,-0.34828186,0.26082975,-0.04436918,-0.057563867,0.010038544,1
-0.7689701,-0.051324844,0.35577777,-0.040093124,-0.050844353,0.021034118,1
-0.2898371,0.66630363,0.42622757,-0.09629272,-0.03679445,0.002708159,1
-0.0589391,0.17564678,-0.8130159,-0.06269513,-0.10826568,0.04669046,1
-0.25206295,0.5370054,-0.3174739,0.016717345,-0.0587856,0.02958623,1
-0.50011355,0.24346733,0.7942782,0.046649743,-0.01235984,-0.018672124,1
-0.50139517,-0.069885254,0.46756867,-0.014436782,0.013907365,-0.009509146,1
0.115586214,0.09436703,0.08576144,-0.027875818,-0.015414166,0.019812386,1
0.10915391,0.5599394,-0.27732173,0.03931936,-0.015414166,0.031418826,1
-0.3699562,0.39690208,0.060496833,0.019771673,0.029789861,-0.041885003,1
-0.029919326,-0.0748415,-0.7632085,-0.004662938,0.023070343,-0.038219813,1
-0.27600348,0.080262184,0.23626855,0.012441289,0.06338745,-0.028445968,1
-0.5539532,0.07813549,0.19815694,-0.024210628,0.06888524,-0.010730878,1
0.36568657,-0.011816978,-0.34699038,-0.0492561,0.057889663,0.015536327,1
0.35649312,0.10758591,-0.11440483,-0.006495534,0.004133521,0.07723372,1
-0.15706271,-0.088599205,0.6171733,-0.04559091,0.045672357,0.03386229,1
0.17581695,0.60801697,-0.22041152,0.03382157,0.04017457,0.008205947,1
-0.34560978,0.5737705,-0.7593787,0.075971276,0.06705264,-0.008898281,1
0.87381005,0.14781857,-0.11992575,0.07352781,0.060943987,-0.022948181,1
-0.80985427,0.1110754,-0.16599458,-0.004662938,0.100650236,0.013703734,1
0.052574158,0.702199,1.1632231,0.11384492,0.0713287,0.005151622,1
-0.3502401,0.3230486,0.4455799,0.06253224,0.027957264,0.044857863,1
0.26055348,-0.3092394,-0.6821041,0.06375397,0.05422447,0.032029692,1
-0.20103075,-0.50354767,-0.48050705,-0.022988897,0.045672357,0.021644983,1
0.07300657,0.7626724,-1.9773664,-0.08774061,0.04383976,0.027142767,1
-0.82169306,2.0619526,-3.383637,-0.0914058,0.039563704,0.004540756,1
1.0528753,0.4229231,0.50647336,0.09674069,0.023070343,-0.004622225,1
0.26803362,0.18681908,-0.7432802,0.08207993,0.037731107,0.005151622,1
0.5640698,-0.0522089,0.8137869,0.006332636,0.010242173,0.025921036,1
-0.425471,1.1536818,0.06667566,0.07413868,-0.044124834,0.087618425,1
2.028452,-0.014079094,-1.441629,0.17065538,-0.0447357,-0.006454818,1
1.0063674,-0.6358166,0.30286944,0.013052154,-0.050844353,-0.012563471,1
-1.0229193,-0.06828785,-1.1611786,0.11017973,-0.03312926,-0.06387615,1
-0.94447327,-0.5887308,-2.167349,-0.013215051,-0.10887655,0.08884016,1
-2.7479217,1.383172,-0.18064857,-0.07979936,-0.027020607,0.050966512,1
-1.2654213,-0.42029285,-2.918663,-0.052310426,-0.08810713,0.1144965,1
0.28798738,0.13740063,1.9287649,-0.3290324,0.002300925,0.03813834,1
1.4327459,-0.4916525,2.08911,-0.17631607,-0.009305514,0.004540756,1
-0.22892785,-0.86367226,-1.8972685,-0.0211563,-0.015414166,-0.036387216,1
0.2968014,-0.23177719,1.3055452,-0.15615752,0.09820677,-0.062043555,1
0.14258522,-0.930748,-1.134373,-0.052310426,0.012074769,-0.11641057,1
1.1671453,1.0009203,1.6495651,-0.122559935,-0.06672684,0.04974478,1
0.8614255,-0.366786,-2.902184,0.10468195,-0.002585997,-0.043106735,1
0.49285892,0.468359,-0.89272606,0.11017973,0.05666793,-0.028445968,1
0.21310207,0.7723532,0.65238875,-0.013825917,0.020016018,0.019812386,1
1.2802176,0.67858696,0.14739352,0.002667445,0.002300925,-0.036998082,1
-0.46816784,0.2520771,-1.1418443,0.12545136,-0.006251188,-0.047993656,1
-0.28435442,1.3767805,-2.64792,0.22929846,4.68E-04,-0.013785202,1
-0.7471873,1.4004965,-2.9958704,0.22868758,0.04383976,-0.10480413,1
0.9097873,-0.27926826,-1.4955789,0.12606223,0.023070343,-0.016228663,1
0.22408539,-0.6378546,-0.32715118,0.07658214,0.047504954,-0.018061258,1
0.34363747,-0.81929684,0.29303777,0.0368759,0.013907365,-0.037608948,1
0.5859024,0.5414448,0.5173094,-0.0492561,0.006576982,2.65E-04,1
-0.48723137,0.06826973,0.05065012,-0.054143023,-0.038627047,-0.010730878,1
-0.14549431,0.23074055,-1.2751181,-0.07674503,0.06033312,-0.07303913,1
-0.35398495,0.45523453,0.37365437,-0.026654087,0.06522004,-0.02172645,1
-0.14364392,0.68765926,1.5375723,-0.007106398,0.034676783,-9.57E-04,1
0.08421734,0.70435524,0.8867455,0.006943502,0.018183421,-0.005843952,1
-0.45811516,0.48359585,1.1633453,0.013663019,0.01573996,-0.005843952,1
-0.5607914,0.028416634,0.18421245,0.005721771,0.008409577,-0.002178762,1
0.28631964,0.48400116,-0.18529755,-0.013825917,-0.039237913,0.00637335,1
-0.21583024,0.042312622,0.23398396,0.008776098,-0.011748976,-0.02050472,1
-0.56479216,0.35739613,-0.9013828,0.03565417,-0.003196862,0.00637335,1
-0.35420367,0.16164684,-0.08061135,-0.011382456,0.038341973,-0.011341739,1
-0.32455102,-0.12873459,0.069665164,0.061921373,-0.019079357,-0.043106735,1
-0.30909216,0.15684128,0.8615637,0.024658594,0.054835334,-0.045550194,1
-1.0013008,0.34309864,-0.65427995,0.07352781,0.0713287,-0.11152364,1
-0.21635136,0.6747513,0.4387594,-0.004662938,0.007187847,0.022866715,1
-0.31115496,-0.07076645,-1.6819309,0.058867045,-0.016025033,0.028975364,1
-0.002555668,0.5020914,-0.21435319,0.024047729,-0.010527245,-0.03944154,1
-0.67248493,0.26838303,-1.696979,0.17859665,0.035898514,-0.07426086,1
0.42189348,-0.5055733,-2.0983305,-0.038260527,-0.009305514,0.014314599,1
0.5420414,-0.51780224,1.2774394,-0.23373741,-0.050844353,0.07845545,1
-0.085402966,-0.036379814,1.0737308,-0.18608992,0.02490294,0.059518624,1
-0.38707772,-0.27500248,-1.1386135,-0.06391686,0.032844186,0.027142767,1
-8.17E-04,0.04751396,-0.48915094,-0.035206202,-0.00869465,-0.007065684,1
0.49269247,0.21908379,-0.8338044,0.005721771,-0.06489425,0.005762484,1
0.6585975,0.3715229,-0.040531635,0.13156001,-0.07955501,-0.009509146,1
-0.39868084,0.6920872,-1.4157841,-0.0211563,-0.011748976,-0.022337316,1
0.11455333,0.31861115,0.64150316,-0.027875818,-0.03190753,-0.04616106,1
-0.053266644,-0.15552425,0.17753446,-0.0510887,-0.028853204,-0.009509146,1
0.46340144,-0.054851532,2.8106906,0.09429724,0.022459477,-0.062043555,1
-0.42545938,-0.70016766,-1.2478744,-0.0211563,-0.02518801,-0.033943757,1
0.27731442,0.43388176,-0.09917006,0.048482336,-0.020301089,-0.029667698,1
0.9006615,0.76738167,0.49093777,0.061921373,-0.04840089,2.65E-04,1
0.23369211,1.1332245,1.0013776,0.06986263,-0.10215703,0.06135122,1
-0.94604015,-0.38632107,-1.0365381,0.00205658,-0.06794857,0.055853438,1
-0.6412177,-0.46719837,-0.6686151,-0.022988897,0.066441774,-0.033943757,1
0.5246859,-0.4181223,0.92206264,-0.17692694,0.029789861,0.011871137,1
0.67125595,0.07067585,1.5945745,-0.011993322,-0.05328781,0.027142767,1
0.18516237,-0.14886189,-1.8773973,-0.071858115,-0.099102706,0.04546873,1
0.8781055,0.7877197,2.6261563,-0.108510025,-0.04351397,0.07540113,1
-0.61547416,0.533885,-2.7628076,0.1529403,0.049337547,-0.0840347,1
-0.74969596,-0.3575983,0.95020854,0.018549941,0.006576982,-0.037608948,1
0.23618177,0.18915081,-0.066532254,-0.0755233,0.0413963,-0.008898281,1
0.045875177,-0.18143559,-1.3882293,-0.019934569,-0.049011756,0.02347758,1
0.28276926,0.368865,-1.0993214,0.0826908,-0.001364267,-0.008287415,1
-0.030174911,0.33801746,-0.12573804,0.030767247,0.05666793,-0.021115584,1
-0.45065397,0.17858887,-0.49611145,0.09979502,0.037731107,-0.048604522,1
0.9420758,0.11455345,0.2556467,-0.032151874,0.01451823,0.003319025,1
1.5425044,0.32997417,3.6832075,0.19386826,-0.01113811,-0.07426086,1
-0.44030917,-0.15261078,-2.3067138,-0.035817068,-0.01113811,0.011260275,1
-0.44027394,-0.047175407,-1.5999122,0.006332636,-0.003196862,0.01797979,1
0.40738866,0.25110054,-0.33745843,0.029545516,-0.027020607,-0.002789628,1
0.16902341,0.5463686,-0.5597443,0.13583606,-0.04840089,0.043636132,1
-0.37896997,0.39992046,0.9861317,0.1511077,-0.045346566,-3.46E-04,1
-0.18240744,1.065136,0.6382917,0.118120976,0.037120245,-0.040663272,1
-2.024199,0.8547163,-1.5982293,0.1333926,0.1256957,-0.008898281,1
-0.9075886,-0.7601013,-2.293198,0.0649757,0.089043796,-0.0577675,1
1.0674131,-0.5178442,1.4259251,0.04542801,0.049948413,-0.005843952,1
0.22010364,-0.372653,1.6614425,0.013663019,-0.05328781,0.030197095,1
-0.8351663,0.30127048,0.11781067,-0.086518876,-0.006862054,0.06745988,1
-1.0126814,1.1548967,-0.17433304,-0.09018407,0.006576982,0.043636132,1
-0.009624369,0.6402626,-1.2489336,-0.060862545,-0.005029458,0.002708159,1
0.30145928,0.84073734,-0.6719972,0.01610648,0.061554853,-0.032722026,1
-0.12296696,0.13447666,-0.23531088,-0.001608612,0.047504954,-0.113967106,1
0.10280359,0.7128668,0.56109524,0.07230608,0.027957264,-0.02172645,1
0.23993206,0.082592964,-0.054268807,0.04176282,0.021237748,-0.03333289,1
0.74590176,0.1436348,0.7134429,0.10284935,0.047504954,-0.03577635,1
-1.1556572,4.373927,1.9797778,0.014884749,0.25153396,-0.06876308,1
-3.2598615,-0.8316841,-0.7458656,0.31543046,0.118365325,0.14809409,1
-4.47173,-0.953475,1.5452329,0.11140146,-0.06550512,0.1566462,1
-2.8959491,-0.15703392,0.5451982,-0.015658513,-0.055731274,0.09555969,1
0.17468767,0.48754406,-7.706841,-0.8543765,-0.09238318,-0.013174336,1
1.0529779,1.4019251,-3.0410252,-0.15249233,-0.5034955,0.32035807,1
2.6666298,3.463808,-7.640303,0.19997692,-0.050233487,0.050966512,1
0.55872583,0.8474817,-1.4772358,0.12422963,0.05911139,-0.112745374,1
-1.8607385,-1.3751125,-0.43792418,0.31054354,0.13363695,-0.14817555,1
-0.14900514,-1.3422308,3.6786807,-0.2514525,-0.09238318,-0.016839528,1
-0.3720108,-1.2678127,1.822704,-0.44143158,0.052391876,-0.015617799,1
-1.0354061,1.4476585,-2.3669972,0.16943365,-0.055731274,0.012482002,1
0.15805545,0.8247099,-0.33391392,0.012441289,-0.05512041,0.021034118,1
1.9096724,0.7490635,-0.89768577,0.118120976,-0.06855944,0.05279911,1
0.9967431,-0.945734,3.6545057,-0.09873618,-0.08444194,-0.010730878,1
0.65100944,-1.5115318,1.4822823,-0.16959655,-0.08077674,0.051577378,1
0.012361899,-1.4235821,0.9160711,-0.16715309,-0.060618196,0.06623815,1
-0.95509154,0.74221516,-0.09710056,-0.14821626,-0.004418593,0.002708159,1
-0.8972377,1.7675524,-0.055285275,-0.035206202,0.015129095,-0.002789628,1
-0.5658049,0.9201031,-0.57247984,0.052758396,0.031011593,-0.07059567,1
0.087358914,0.91350555,-0.75781566,0.058256183,0.03528765,-0.06693048,1
0.5944803,0.6873045,-0.31716007,0.16454674,0.04017457,-0.037608948,1
0.3234656,-0.450572,1.6844715,0.1651576,0.032844186,-0.051658846,1
0.44382894,-1.2451515,1.2265975,0.10101675,-0.033740126,0.003929891,1
0.5257917,-1.4029999,1.8882138,-0.04070399,-0.005029458,-0.004011359,1
0.44930762,0.07371235,-0.14100549,-0.23984605,-0.030074935,0.03386229,1
-0.3930832,0.0363245,-1.698182,-0.19830722,-0.017857626,0.082731515,1
-0.76269025,1.3769684,-0.9382673,-0.08041023,-0.017857626,0.072957665,1
-0.54008555,0.7345371,-1.3266557,-0.02909755,0.037731107,0.030197095,1
-0.75265217,1.1663218,-1.057771,0.074749544,0.023070343,-0.02172645,1
0.13551083,1.1081657,-0.10328883,0.048482336,-0.007472918,-0.04249587,1
0.17474991,0.49168205,-0.22511667,0.028323784,0.02490294,-0.027224237,1
0.9274142,0.13718796,1.1761246,0.042373687,-0.011748976,-0.092586815,1
0.64074755,-0.40311337,-0.04670477,0.058256183,-0.004418593,-0.02172645,1
-0.04820925,-0.549345,0.3621611,0.08696685,0.020016018,2.65E-04,1
-0.013433605,-0.15740585,0.45653313,0.025880326,-0.039237913,-0.016228663,1
-0.09379226,0.054419518,0.28785145,0.019160807,-0.030685797,0.00637335,1
-0.24805933,-0.13398933,0.1027168,0.004500041,-0.00869465,-0.009509146,1
0.11264104,-0.59833527,0.31289646,-0.071858115,-0.033740126,0.03386229,1
-0.20183247,-0.1328001,-0.07163319,-0.07857763,-0.018468492,0.021644983,1
0.1310558,0.39678383,-0.12283304,-0.059640814,0.012074769,-0.059600096,1
-0.27262765,-0.030098915,-0.717229,-0.048645236,-0.025798876,-0.018672124,1
-0.4143396,-0.008138657,-0.6583279,-0.050477833,0.002911791,-3.46E-04,1
-0.36438298,0.1380539,0.04761284,0.02526946,0.01696169,-0.005843952,1
-0.026271045,0.19577694,-0.4218622,0.063143104,-0.005640323,-0.02050472,1
0.115263104,0.2552662,0.2894379,0.031378113,0.007187847,-0.001567897,1
0.42965278,0.103180885,0.92590225,0.052758396,-0.027631473,0.011871137,1
0.12206651,0.40108585,0.88318413,0.00205658,-0.0447357,0.012482002,1
0.17338848,-0.10002327,-0.8509275,0.06253224,-0.003196862,0.004540756,1
-0.2602988,-0.20426178,0.12979078,-0.11034262,0.029178996,-0.03211116,1
0.50734776,-0.024374962,-0.7045123,-0.093849264,0.018183421,-0.041885003,1
0.80961,-0.17638111,-0.38083917,-0.061473403,-0.001364267,-0.03088943,1
0.61428154,0.22769356,-0.14148311,-0.059640814,0.029178996,-0.028445968,1
0.24890146,-0.29337788,-1.0657171,-0.071858115,4.68E-04,0.012482002,1
-0.27963302,0.92134666,-0.3486056,0.005721771,-0.018468492,0.014925465,1
-0.22310843,0.66362095,0.8515883,0.0368759,-0.042292237,0.022866715,1
0.5784014,0.8863592,-0.072001964,0.046649743,-0.014803303,-0.052269712,1
0.028734565,0.3340521,0.012973517,-0.032151874,0.034065917,-0.046771925,1
0.17870976,0.08760166,-0.20711213,0.02649119,-0.06672684,0.03080796,1
0.4246883,-0.5209074,0.64427876,0.09979502,0.04506149,-0.04249587,1
-0.34383675,-0.08849621,0.3649478,0.09735156,0.04872668,-0.080980375,1
0.4678578,-0.2926607,0.050127268,0.002667445,0.010242173,-0.011341739,1
-0.39282507,-0.45651817,1.8523226,-0.059029948,0.016350826,-0.012563471,1
0.7961464,-0.73018456,-0.96179104,-0.086518876,-0.045346566,0.010649409,1
0.85503924,-0.36345768,-0.50951964,0.058867045,-0.071613766,0.034473155,1
0.105791,0.1895113,2.4785628,-0.1476054,-0.004418593,0.003319025,1
-0.7241724,0.1268835,-0.8330839,0.13766867,-0.030685797,0.002097294,1
-0.31323212,-0.15719509,-0.64887947,-0.038871393,-0.04595743,0.022866715,1
-0.76272154,0.64446354,0.31745476,0.04726061,-0.056953,-0.007676549,1
-0.31275004,0.6394863,-1.3693041,-0.08102109,-0.019690223,0.013703734,1
-0.34802425,0.2590971,1.6495936,-0.038871393,-7.53E-04,-0.001567897,1
-0.47556,0.7751913,-1.8923893,0.103460215,0.031011593,-0.06876308,1
-0.3829736,0.15432644,-0.5053397,0.15355116,0.032844186,-0.038830675,1
1.0806316,0.15541935,-0.12169057,-0.1195056,-0.008083784,0.044857863,1
-0.725299,-0.012498856,-0.14347965,0.10407108,-0.015414166,0.004540756,1
0.5852476,1.3814697,-0.17564344,-0.1372207,0.022459477,0.025921036,1
-0.3745728,0.7852087,-3.3478465,0.23785056,-0.025798876,0.06379469,1
0.3509886,-0.40156078,-2.1355934,-0.05475389,0.021237748,-0.050437115,1
1.4735867,-0.20963287,-1.0889084,-0.04559091,0.026735537,-0.02172645,1
0.5751746,0.10615635,1.4336576,0.046649743,-0.003807727,0.04669046,1
0.4409104,1.09655,-0.12151438,-0.083464555,0.037731107,0.002097294,1
0.5549007,0.09815884,-0.33750272,0.0490932,0.030400727,0.005762484,1
-1.10266,-0.8088198,-0.17115024,0.09307551,0.05666793,-0.014396068,1
-0.5069136,-0.18946457,-0.7313032,0.00327831,0.002911791,0.04119267,1
-0.009545907,0.62522507,0.4143967,-0.021767166,0.004744386,0.03080796,1
-0.4219408,0.10762119,-1.0824624,-0.019323703,0.012685634,-0.016839528,1
-0.4159506,0.47960567,-0.5346135,-0.04803437,0.012685634,-0.02172645,1
-0.5595504,0.66930485,0.9543375,-0.07979936,0.05178101,-0.007065684,1
-0.47325736,1.0588303,-0.48919186,0.018549941,-0.008083784,0.013703734,1
-0.0638973,0.6946707,-0.0699566,0.025880326,-0.00869465,0.00637335,1
-0.2375671,0.5781355,-0.12178108,0.006332636,0.04017457,-0.057156634,1
0.061994463,0.63722515,-0.53233063,0.06375397,-0.002585997,-0.024780776,1
0.56394136,-0.2765627,-0.42833436,0.16576847,-0.032518394,-0.02172645,1
0.5630527,-0.4230156,-0.6614219,0.08207993,0.047504954,-0.026002508,1
1.5646032,0.52830124,0.24811989,0.09124291,0.025513805,-0.018061258,1
0.5880995,0.20181179,-0.80587006,0.08391252,-0.047790024,-0.029056834,1
1.1956235,-0.99575615,-2.4833868,0.1388904,-0.099102706,0.039360072,1
1.3342801,0.18348885,1.4444343,0.12056444,-0.088718,0.07356852,1
-0.6914856,-0.90611935,-0.2615466,0.030767247,-0.010527245,-0.019893855,1
-0.33084407,-0.544034,2.0926037,-0.001608612,0.032233324,-0.067541346,1
3.0290375,-1.4081392,4.1441255,0.11017973,-0.012970706,-0.19154699,1
-0.022734106,-0.7110348,-1.7914898,-0.05292129,-0.116817795,0.03508402,1
-0.6927811,-1.227396,-0.11270869,-0.17326175,-0.112541735,0.055853438,1
-0.51754284,1.6797647,1.284068,0.079025604,-0.07650069,0.11571823,1
-0.08260932,-0.23326302,-0.67819834,0.07841474,-0.070392035,0.063183814,1
0.66315496,2.3453712,-3.5228581,0.05581272,-7.53E-04,-0.0437176,1
0.41360506,2.2300196,-2.5526698,0.13033828,-0.050233487,-0.001567897,1
1.4333175,1.9743938,-0.26658058,0.25251132,-0.06367252,0.057686035,1
1.2450423,-1.9058905,0.21131086,0.19997692,0.08843293,-0.08281298,1
2.3308077,-1.0543222,3.0561552,-0.011993322,0.027346399,0.03691661,1
0.39748028,0.044257164,1.2147752,-3.87E-04,-0.02152282,0.06807074,1
0.21021363,-0.33868217,1.1856469,-0.12927945,-0.053898677,0.05890776,1
1.1948636,-1.3188667,4.6991067,-0.08835147,0.035898514,-0.00523309,1
0.19532916,-1.0737171,5.5829096,-0.11645128,-0.03435099,0.01797979,1
-1.0688674,0.9874754,-2.7254753,-0.12378165,0.04383976,-0.053491443,1
-0.41963077,1.6315298,-2.431422,-0.011382456,0.18006271,-0.13412565,1
-0.48226377,0.48207855,-1.6292442,-0.114007816,0.08293514,-0.22514458,1
-1.473229,1.2860718,-0.061548114,0.04542801,0.005355252,-0.05532404,1
-1.2127886,1.7742243,0.40881407,0.14988597,-0.009305514,-0.043106735,1
0.52638495,-0.14543533,1.6011417,0.10834713,-0.032518394,-0.016228663,1
1.5054821,-1.4992733,2.1596713,-0.01077159,0.009020443,-0.026613371,1
-0.48210123,-1.0300627,0.61351943,0.046038877,-0.10032443,-0.011952605,1
-1.8726912,-0.08578682,-1.1385942,-0.10667743,0.0132965,-3.46E-04,1
-0.17697854,0.47514343,-1.0555912,-0.1195056,-0.016025033,0.09555969,1
0.24726227,0.51898575,-0.20733362,-0.13783155,0.066441774,0.040581804,1
-1.1062431,0.68891144,-0.4732983,-0.10789916,-0.013581571,0.107776985,1
-0.42698506,0.6973963,-0.27257442,0.074749544,0.13363695,-0.02050472,1
1.3192229,-0.030982018,-1.5535035,0.08452339,0.101261094,-0.102971524,1
